id,focus,signal,slack,drag,confidence,score,lane
l001,lineage depth,35,33,6,25,164,watch
l002,partition skew,35,34,6,55,225,ship
l003,quality gap,35,35,6,85,286,ship
l004,schema drift,35,36,18,25,119,watch
l005,lineage depth,35,37,18,55,180,ship
l006,partition skew,35,38,18,85,241,ship
l007,quality gap,35,39,34,25,58,hold
l008,schema drift,35,40,34,55,119,watch
l009,lineage depth,35,41,34,85,180,ship
l010,partition skew,60,42,6,25,248,ship
l011,quality gap,60,43,6,55,309,ship
l012,schema drift,60,44,6,85,370,ship
l013,lineage depth,60,45,18,25,203,ship
l014,partition skew,60,46,18,55,264,ship
l015,quality gap,60,47,18,85,325,ship
l016,schema drift,60,48,34,25,142,watch
l017,lineage depth,60,32,34,55,186,ship
l018,partition skew,60,33,34,85,247,ship
l019,quality gap,85,34,6,25,315,ship
l020,schema drift,85,35,6,55,376,ship
l021,lineage depth,85,36,6,85,437,ship
l022,partition skew,85,37,18,25,270,ship
l023,quality gap,85,38,18,55,331,ship
l024,schema drift,85,39,18,85,392,ship
l025,lineage depth,85,40,34,25,209,ship
l026,partition skew,85,41,34,55,270,ship
l027,quality gap,85,42,34,85,331,ship
